Six Feet Under: Season 2	4.42552207752
Sex and the City: Season 6: Part 2	4.41808465757
Finding Nemo (Widescreen)	4.41552287929
Sex and the City: Season 6: Part 1	4.41006493506
Yu Yu Hakusho	4.40801308258
Buffy the Vampire Slayer: Season 5	4.40532458763
The Simpsons: Season 3	4.40479153703
The Godfather	4.40408300053
Anne of Green Gables	4.40280536246
As Time Goes By: Series 8	4.39845758355
CSI: Season 1	4.39675542232
The Shield: Season 3	4.39610491597
Case Closed: Season 5	4.3937007874
Alias: Season 2	4.39162681084
Stargate SG-1: Season 5	4.3892324993
Cinderella: Special Edition	4.38792776866
The Shield: Season 2	4.3868043314
The Simpsons: Treehouse of Horror	4.38677354709
Seinfeld: Seasons 1 & 2	4.38572961373
Stargate SG-1: Season 7	4.38199437324
Buffy the Vampire Slayer: Season 6	4.38007959782
Rescue Me: Season 1	4.37943037975
Buffy the Vampire Slayer: Season 2	4.37927443152
Buffy the Vampire Slayer: Season 7	4.37743806009
As Time Goes By: Series 9	4.37668161435
Alias: Season 3	4.37658151342
Angel: Season 5	4.37242370986
The Usual Suspects	4.37184681982
Harakiri	4.3698630137
Chappelle's Show: Season 2	4.36970298121
Ken Burns' Civil War	4.36496103016
Stargate SG-1: Season 6	4.36317921497
South Park: Season 5	4.36315510852
Curb Your Enthusiasm: Season 4	4.36312692631
Simpsons Gone Wild	4.36162122055
FLCL	4.36074561404
Farscape: Season 4	4.3561293324
Kodocha	4.35416666667
Law & Order: Special Victims Unit: The Second Year	4.35233751425
Toy Story	4.35210306787
Star Wars Trilogy: Bonus Material	4.35025380711
Gilmore Girls: Season 2	4.34939572358
The Best of Friends: Vol. 4	4.34870443566
Teen Titans: Season 2	4.34848484848
Farscape: Season 3	4.34813621721
Alias: Season 1	4.34442246598
Finding Nemo (Full-screen)	4.34268033262
Shrek (Full-screen)	4.34195637116
Nip/Tuck: Season 2	4.33955329375
Pride and Prejudice	4.33874779985
Stargate SG-1: Season 4	4.33831376734
Futurama: Vol. 3	4.33803428076
Curb Your Enthusiasm: Season 3	4.33602239052
Buffy the Vampire Slayer: Season 4	4.33595652989
Sex and the City: Season 5	4.3343611943
Indiana Jones and the Last Crusade	4.33319013304
Futurama: Vol. 4	4.33160450232
Oz: Season 5	4.3311353211
Arrested Development: Season 1	4.33087095774
Friends: Season 9	4.32875411497
The Blue Planet: Seas of Life: Seasonal Seas - Coral Seas	4.32872407291
Six Feet Under: Season 1	4.32835130525
Get Backers	4.32587859425
The Simpsons: Christmas 2	4.32561505065
The Sixth Sense	4.32524522116
Mobile Suit Gundam SEED	4.32059800664
Friends: Season 7	4.31816458096
Angel: Season 3	4.31805819962
The West Wing: Season 1	4.31735774547
My So-Called Life	4.31708268331
Angel: Season 4	4.31545357848
The Twilight Zone: Vol. 43	4.31538461538
South Park: Season 4	4.31509324852
Coupling: Season 3	4.31398573693
Monk: Season 3	4.31206380857
The Silence of the Lambs	4.31168740171
The Simpsons: Bart Wars	4.30986249407
The Incredibles	4.30887102213
The Best of Friends: Vol. 3	4.3072550342
The Green Mile	4.30694057081
Hotel Rwanda	4.30578807732
Red Dwarf: Series 5	4.30507497116
The Blue Planet: Seas of Life: Open Ocean - The Deep	4.30447261421
Desperate Housewives: Season 1	4.30423461697
Freaks & Geeks: The Complete Series	4.3038606747
Farscape: The Peacekeeper Wars	4.30288817576
Futurama: Monster Robot Maniac Fun Collection	4.30198412698
Buffy the Vampire Slayer: Season 3	4.30070285376
Forrest Gump	4.29990964586
The Princess Bride	4.29945764317
Gilmore Girls: Season 1	4.29923768347
Dragon Ball Z: Vegeta Saga 1	4.29797979798
Scrubs: Season 1	4.29750661126
Star Trek: The Next Generation: Season 6	4.29587560653
Saving Private Ryan	4.29508671622
Braveheart	4.2944226075
To Kill a Mockingbird	4.29246379057
The O.C.: Season 1	4.28997341436
Star Trek: The Next Generation: Season 4	4.28977272727
The Blue Planet: Seas of Life: Ocean World - Frozen Seas	4.28953642384
Upstairs	4.289408867
Sex and the City: Season 4	4.28936894403
Oz: Season 4	4.28716603835
The Blues Brothers: Extended Cut	4.28696013289
The Wire: Season 2	4.28618899273
Red Dwarf: Series 6	4.28596594245
The Simpsons: Season 1	4.28561795588
GoodFellas: Special Edition	4.28415626936
Monsters	4.28405365356
The Shawshank Redemption: Special Edition: Bonus Material	4.28294573643
UFC 52: Ultimate Fighting Championship: Randy Couture vs. Chuck Liddell	4.28257456829
South Park: Season 3	4.28074144348
Stargate SG-1: Season 2	4.27979274611
Lord of the Rings: The Fellowship of the Ring: Bonus Material	4.27963698242
Lamb of God: Killadelphia	4.27906976744
One Flew Over the Cuckoo's Nest	4.2766380261
Ben-Hur: Collector's Edition: Bonus Material	4.27508090615
Baki the Grappler	4.275
Friends: Season 6	4.27380952381
Lord of the Rings: The Return of the King: Bonus Material	4.27349524815
Ghost Hunters: Season 1	4.27272727273
Aqua Teen Hunger Force: Vol. 3	4.27090367428
The Office: Series 2	4.2704778157
Smallville: Season 3	4.27017387428
Queer as Folk: Season 4	4.26945592287
Oz: Season 3	4.26912219384
MASH: Season 8	4.26906779661
Battlestar Galactica: The Miniseries	4.26794554455
Curb Your Enthusiasm: Season 2	4.26755717466
As Time Goes By: Series 7	4.26720647773
The Daily Show with Jon Stewart: Indecision 2004	4.26607929515
Initial D	4.26440177253
Rurouni Kenshin	4.26347082869
Monk: Season 2	4.26327683616
The Shield: Season 1	4.26276385567
Futurama: Vol. 2	4.26269997193
The Best of Friends: Season 4	4.26255732693
Prime Suspect 5	4.26239932175
Friends: Season 8	4.26217269583
Stargate SG-1: Season 3	4.26022639568
MASH: Season 6	4.26013904983
WWE: The Monday Night War	4.25939849624
Prime Suspect 3	4.25559347744
Star Trek: The Next Generation: Season 7	4.25400853616
The X-Files: Season 3	4.25294517444
South Park: Season 1	4.25246633989
Elfen Lied	4.25187969925
Inu-Yasha: The Movie 2: The Castle Beyond the Looking Glass	4.2509736045
Shrek (Widescreen)	4.2505754686
The X-Files: Season 2	4.25027192722
Gankutsuou: The Count of Monte Cristo	4.25
Foyle's War: Set 2	4.24929292929
Coupling: Season 2	4.24899328859
Aqua Teen Hunger Force: Vol. 2	4.2488006617
Carlos Mencia: Not for the Easily Offended: Live in San Jose	4.24876441516
Kabhi Khushi Kabhie Gham	4.24861878453
Nip/Tuck: Season 1	4.24832448429
Read Or Die	4.2479338843
Star Trek: The Next Generation: Season 5	4.24749387391
Gundam 0083: Stardust Memory	4.24657534247
Farscape: Season 2	4.24582043344
Berserk	4.24488124488
The X-Files: Season 1	4.24450456544
The Concert for Bangladesh	4.24390243902
Rear Window	4.24100377971
MASH: Season 7	4.24099502488
Homicide: Life on the Street: Season 4	4.24077578051
Babylon 5: Season 4	4.23973727422
Angel: Season 2	4.23952448211
Law & Order: Special Victims Unit: The Fifth Year	4.23851454824
My Neighbor Totoro	4.23802193573
Scrapped Princess	4.2375
Batman Begins	4.23669931903
Sex and the City: Season 3	4.23649247121
The Blue Planet: Seas of Life: Tidal Seas - Coasts	4.23642943305
Last Exile	4.23604910714
Toy Story 2	4.23493845822
Friends: Season 5	4.2325329056
As Time Goes By: Series 6	4.23248053393
The Beatles Anthology	4.2315403423
Smallville: Season 2	4.23100775194
The Matrix	4.23064299567
GoodFellas: Special Edition: Bonus Material	4.23046092184
Star Trek: The Next Generation: Season 2	4.23016841591
Prime Suspect 6	4.23013978861
Prime Suspect 2	4.22955233928
MASH: Season 5	4.22684106791
Red Dwarf: Series 4	4.22359550562
Law & Order: Season 3	4.22311654862
The Hiding Place	4.22222222222
Manon of the Spring (Jean de Florette	4.22117962466
The Twelve Kingdoms	4.22095238095
MASH: Season 4	4.21981424149
The Office Special	4.21935201401
Babylon 5: Season 5	4.21751025992
Maburaho	4.21739130435
The X-Files: Season 6	4.21735761333
The Kids in the Hall: Season 3	4.21685254027
Upstairs	4.21645021645
Something the Lord Made	4.21626647263
Babylon 5: In the Beginning	4.21444444444
Lord of the Rings: The Two Towers: Bonus Material	4.21391631406
Law & Order: Season 14	4.21335992024
Angel: Season 1	4.21301962439
The Muppet Show: Season 1	4.21249450066
The X-Files: Season 5	4.21153365024
Horatio Hornblower: The New Adventures	4.21151271754
Chappelle's Show: Season 1	4.21119170984
Cinema Paradiso: Director's Cut	4.20946788609
Law & Order: Season 2	4.20911330049
Ninja Scroll	4.2089032579
Alias: Season 4	4.20837145471
Prime Suspect 4	4.20771394134
Horatio Hornblower	4.20626416649
Gladiator	4.20271329154
Ghost in the Shell: Stand Alone Complex	4.2016246011
Kyo Kara Maoh: God Save Our King	4.2
The Land Before Time IV: Journey Through the Mists	4.2
Seven Samurai	4.19961503266
Samurai 7	4.1970260223
The X-Files: Season 7	4.19695140356
Queer as Folk: Season 3	4.19601718079
Ghosts of Rwanda: Frontline	4.19536128457
The Lion King: Special Edition	4.19519052904
ER: Season 3	4.19511331445
The Notebook	4.1943615829
Chrono Crusade	4.19407894737
The Twilight Zone: Vol. 36	4.19340974212
I Love Lucy: Season 5	4.19212808539
VeggieTales: A Snoodles Tale	4.19174434088
Star Trek: Enterprise: Season 3	4.19167643611
American History X	4.19159522896
Sense and Sensibility	4.19133901069
Harry Potter and the Prisoner of Azkaban	4.19018300528
The Twilight Zone: Vol. 42	4.18986784141
South Park: Insults to Injuries	4.18984626385
Nausicaa of the Valley of the Wind	4.18954150435
Poirot	4.1894070236
VeggieTales Classics: Larry-Boy & The Fib from Outer Space	4.18938700823
R.O.D. the TV Series	4.18881118881
Samurai X: Trust and Betrayal	4.18768096868
The L Word: Season 2	4.18644067797
Ray	4.18601182255
Paradise Lost: The Child Murders at Robin Hood Hills	4.18556701031
The Duchess of Duke Street: Series 1	4.18518518519
Full Metal Panic!	4.18413597734
The Twilight Zone: Vol. 13	4.18397157521
Wolf's Rain	4.18335901387
Inspector Morse 10: Deceived by Flight	4.18279569892
Inu-Yasha: The Movie: Affections Touching Across Time	4.18269976726
Aladdin: Platinum Edition	4.1826211046
DNAngel	4.18253968254
Taxi Driver	4.18218390805
Inspector Morse 7: Last Bus to Woodstock	4.18131868132
Babylon 5: A Call to Arms	4.18124719605
MASH: Season 3	4.18082827562
The Twilight Zone: Vol. 38	4.18052256532
As Time Goes By: Series 5	4.17908082409
Tenjho Tenge	4.17621145374
Life Is Beautiful	4.17587684387
Red Dwarf: Series 3	4.17550274223
SpongeBob SquarePants: Absorbing Favorites	4.17529880478
The Twilight Zone: Vol. 6	4.17458237799
Outlaw Star: Vol. 3	4.17434040352
Monk: Season 1	4.17389753952
It's a Wonderful Life	4.17341331624
Monty Python and the Holy Grail	4.17339428949
The Looney Tunes Golden Collection: Vol. 2	4.1730267836
Stand by Me	4.17301370369
La Femme Nikita: Season 3	4.17262638718
Spirited Away	4.17237452672
Santa Claus Is Comin' to Town	4.17146974063
The Wizard of Oz: Collector's Edition	4.17096312927
Carnivale: Season 1	4.17094474153
Little House on the Prairie: The Pilot	4.16981132075
Smallville: Season 1	4.16960920452
Aqua Teen Hunger Force: Vol. 1	4.16865021771
Law & Order: Season 1	4.16854764107
Inspector Morse 8: Ghost in the Machine	4.16814159292
Memphis Belle	4.16797583082
Sex and the City: Season 1	4.16721751209
Monarch of the Glen: Series 2	4.16707768187
The Twilight Zone: Vol. 9	4.16700201207
Law & Order: Special Victims Unit: The First Year	4.16691980559
Babylon 5: Season 3	4.16662540233
Little House on the Prairie: I'll Be Waving as You Drive Away	4.16644474035
Batman the Animated Series: Vol. 3	4.1654676259
12 Angry Men	4.16537070267
VeggieTales Classics: God Wants Me to Forgive Them!?!	4.16531440162
Million Dollar Baby	4.16485354021
Good Will Hunting	4.16441999387
As Time Goes By: Series 1 and 2	4.1640729213
The Life of Birds	4.16407119021
No Direction Home: Bob Dylan	4.16404266125
The Great Escape	4.16375242014
The Twilight Zone: Vol. 41	4.16306228374
Genshiken	4.16304347826
The Sting	4.16227865192
The Best of Friends: Season 3	4.1622521349
9/11	4.16133424098
Doctor Zhivago	4.16129819424
Star Trek: Deep Space Nine: Season 5	4.16075920421
Sex and the City: Season 2	4.16012658228
Sealab 2021: Season 3	4.1599247413
The Memoirs of Sherlock Holmes	4.15989515072
The House of Eliott: Series 1	4.15923566879
Star Trek: Voyager: Season 7	4.15921532847
Wrestlemania Anthology: Vol. 4	4.15884476534
Homicide: Life on the Street: Season 6	4.15825123153
All Creatures Great and Small: Series 3	4.15796798887
North by Northwest	4.15790083948
Jeeves and Wooster: Season 2	4.15744101633
The World at War	4.15592515593
Red Dwarf: Series 3: Bonus Material	4.15584415584
Star Trek: Deep Space Nine: Season 7	4.15527128363
Absolutely Fabulous: Series 5	4.15436681223
Pirates of the Caribbean: The Curse of the Black Pearl	4.1539076317
Shaman King	4.15384615385
The Indiana Jones Trilogy: Bonus Material	4.15372790161
Moulin Rouge	4.15320041973
GTO: Great Teacher Onizuka: Set 1	4.15277777778
South Park: Timmy!	4.15257439773
Clerks: Bonus Material	4.15207373272
The Twilight Zone: Vol. 11	4.15189379149
Please Teacher!	4.15182186235
Christmas with The Simpsons	4.15078328982
As Time Goes By: Series 3	4.15018656716
Sealab 2021: Season 2	4.14872944694
His and Her Circumstances	4.14814814815
Mary Poppins	4.1476444701
Fraggle Rock: Season 1	4.14727272727
Monarch of the Glen: Series 3	4.14725274725
Gandhi	4.14618876941
Samurai Jack: Season 2	4.14603739982
Futurama: Vol. 1	4.14600783832
The Twilight Zone: Vol. 10	4.14596716631
Indiana Jones and the Temple of Doom	4.14594270577
The Forsyte Saga: Series 2	4.14591836735
The Best of Friends: Season 1	4.14513034118
Friends: Season 4	4.14511850774
Shrek 2	4.1445427154
The Twilight Zone: Vol. 37	4.14445438283
Empires: The Medici	4.14416058394
Inspector Morse 9: The Last Enemy	4.1439688716
MI-5: Vol. 2	4.1438392385
All Creatures Great and Small: The Specials	4.14369501466
The Looney Tunes Golden Collection: Vol. 3	4.14285714286
Invader Zim	4.14259927798
The World of Apu	4.14228723404
Sports Night	4.14224464061
Upstairs	4.14222658166
Eddie Izzard: Dress to Kill	4.14220877458
The Twilight Zone: Vol. 19	4.14200988468
The Life of Mammals	4.14172335601
Jazz	4.14163424125
All Creatures Great and Small: Series 2	4.14158730159
Homicide: Life on the Street: Season 3	4.14108187135
House of Cards Trilogy II: To Play the King	4.14086471409
Aliens: Collector's Edition	4.14083827382
Star Trek: Enterprise: Season 2	4.14070703535
South Park: Ghouls	4.14051724138
Will & Grace: Season 4	4.14016557237
Friends: The Series Finale	4.13904034896
ECW: One Night Stand	4.13888888889
Apocalypse Now Redux	4.13832425598
The O.C.: Season 2	4.1381739366
Homicide: Life on the Street: Season 5	4.13811357074
GTO: Great Teacher Onizuka: Set 2	4.13802083333
Cool Hand Luke	4.13793349169
Dead Like Me: Season 1	4.1377997716
Thundercats: Season 1: Vol. 1	4.1374187558
The Amazing Race: Season 1	4.13727959698
Lonesome Dove	4.13621227888
Roswell: Season 3	4.13614035088
Seven	4.1349522774
The Best of Friends: Season 2	4.13479121501
The Work of Director Michel Gondry	4.13474850023
The Twilight Zone: Vol. 28	4.13333333333
VeggieTales Classics: Where's God When I'm Scared?	4.13270843611
Homicide: Life on the Street: Season 7	4.13251670379
ER: Season 2	4.13191337032
Gone with the Wind: Collector's Edition	4.13176440282
As Time Goes By: You Must Remember This	4.13057324841
Baby Einstein: On the Go: Riding	4.13043478261
From the Earth to the Moon: The Signature Edition	4.12959442332
A Touch of Frost: Season 5	4.12941176471
All Creatures Great and Small: Series 4	4.1291913215
The Twilight Zone: Vol. 24	4.12868410129
I Love Lucy: Season 4	4.12780960776
Shadow of the Thin Man	4.12763915547
The 4400: Season 1	4.12727594131
The Battle of Algiers: Bonus Material 2	4.12727272727
Another Thin Man	4.12677053824
The Twilight Zone: Vol. 18	4.12614487927
Home Movies: Season 2	4.12604263207
The Twilight Zone: Vol. 40	4.12567399419
Northern Exposure: Season 3	4.12543554007
Hellsing	4.1253804017
Rain Man	4.1252803746
Deadwood: Season 1	4.12449245384
Wonderfalls: The Complete Series	4.12394957983
The Battle of Algiers	4.12380151388
SpongeBob SquarePants: Season 2	4.1237282573
The Titanic	4.12340255591
E.T. the Extra-Terrestrial: The 20th Anniversary (Rerelease)	4.12331295822
Lawrence of Arabia	4.12306736073
Cracker: Series 2	4.12295081967
The Twilight Zone: Vol. 29	4.12281368821
Outlaw Star: Vol. 2	4.12241958713
The Pretender: Season 2	4.12239902081
Little House on the Prairie: Season 5	4.12157221207
The Pianist	4.12148979223
Butch Cassidy and the Sundance Kid	4.12118443096
Dragon Ball Z: Androids	4.12094653812
The Dead Zone: Season 2	4.12063389392
MASH: Season 1	4.12029419097
The Return of Sherlock Holmes	4.11981205951
Star Trek: Deep Space Nine: Season 6	4.11951754386
Back to the Future	4.11786362906
The Bridge on the River Kwai	4.11733457115
House of Cards Trilogy III: The Final Cut	4.11732940599
Dr. Strangelove	4.11700659143
The Vicar of Dibley: Series 3	4.11694616064
Inspector Morse 11: Secret of  Bay 5B	4.11683848797
Mr. Show: Season 4	4.11656131479
South Park: Season 2	4.11619575894
Star Trek: Voyager: Season 6	4.11606096131
The Thin Man Goes Home	4.11559432933
Amelie	4.11542925474
Scrooge	4.11510791367
Eagles: Farewell I Tour: Live from Melbourne	4.11437565582
The X-Files: Season 8	4.11295180723
Inspector Morse 12: Infernal Serpent	4.11290322581
Babylon 5: Thirdspace	4.11248149975
Star Trek: Voyager: Season 5	4.11137724551
Roswell: Season 2	4.11111111111
Prime Suspect 1	4.11102524472
Alien: Collector's Edition	4.11071016166
Full Metal Jacket	4.11023266957
The Twilight Zone: Vol. 31	4.11009174312
The Best of Friends: Vol. 2	4.10993006993
SpongeBob SquarePants: Season 3	4.10954616588
The Alien Saga	4.10954587581
Shura no Toki	4.10948905109
Song of the Thin Man	4.10941176471
The Forsyte Saga: Series 1	4.10936855138
Bill Cosby: Himself	4.10916212534
Little House on the Prairie: There's No Place Like Home	4.10860484545
The Kids in the Hall: Season 2	4.10858711932
The Dead Zone: Season 3	4.1084398977
VeggieTales: King George and the Ducky	4.10821484992
Mythical Detective Loki Ragnarok	4.10810810811
Twin Peaks: Season 1	4.10770659239
The Twilight Zone: Vol. 7	4.10703592814
Vandread	4.10683760684
LeapFrog: Letter Factory	4.10671936759
Oh My Goddess!	4.10655737705
s-Cry-ed	4.10526315789
MASH: Season 2	4.10508231926
Cheers: Season 6	4.10410334347
Samurai X	4.10399803777
The X-Files: Season 9	4.10352941176
After the Thin Man	4.1029972752
SpongeBob SquarePants: Home Sweet Pineapple	4.10264075735
Star Wars: Clone Wars: Vol. 1	4.1021617368
A Christmas Story	4.10145992104
Jerry Garcia Band: Live at Shoreline	4.10144927536
Little House on the Prairie: As Long as We Are Together	4.10140148392
Cracker: Series 3	4.10123239437
Singin' in the Rain	4.10100940975
Scarface: 20th Anniversary Edition	4.10088931714
Inspector Morse 26: Deadly Slumber	4.09964093357
Baseball	4.09872734285
Secondhand Lions: Bonus Material	4.09855072464
Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985	4.09787234043
Scenes from a Marriage (TV Version)	4.0978021978
Dial M for Murder	4.09757134183
La Femme Nikita: Season 2	4.0973702914
The X-Files: Season 4	4.09723245291
More Treasures of the Twilight Zone	4.09702405218
Charade	4.09673735726
City of God	4.09581073283
My Fair Lady: Special Edition	4.09504734159
The Wire: Season 1	4.09454240134
I Love Lucy: Season 3	4.0942812983
Pulp Fiction	4.09423453754
The Vicar of Dibley: Series 2 and Specials	4.09414141414
Fushigi Yugi: The Mysterious Play	4.09379727685
Law & Order: Criminal Intent: Season 3	4.0937390696
The Twilight Zone: Vol. 14	4.09352801894
UFC 51: Ultimate Fighting Championship: Super Saturday	4.09288990826
CSI: Miami: Season 2	4.09283625731
Oz: Season 2	4.09278131635
The Twilight Zone: Vol. 12	4.0927384077
Entourage: Season 1	4.0927270696
Babylon 5: Season 2	4.0926713948
Northern Exposure: Season 2	4.09259259259
The Chorus	4.09223035734
Roman Holiday	4.09195352278
Harry Potter and the Sorcerer's Stone	4.09170918127
Babylon 5: The River of Souls	4.09152542373
Northern Exposure: Season 1	4.09150326797
The Twilight Zone: Vol. 35	4.09143807149
Poirot: Dumb Witness	4.09111488398
Farscape: The Peacekeeper Wars: Bonus Material	4.09090909091
I Love Lucy: Season 2	4.0903859174
Bambi: Platinum Edition	4.090377873
Eric Clapton: Crossroads Guitar Festival 2004	4.08970588235
Newsradio: Seasons 1 and 2	4.08964525407
Cream: Royal Albert Hall	4.08910891089
Foyle's War: Series 1	4.08863564419
My Fair Lady: Special Edition: Bonus Material	4.08860759494
SpongeBob SquarePants: Sponge for Hire	4.08852459016
Wallace & Gromit in Three Amazing Adventures	4.08796144156
Remember the Titans	4.08761764551
Little House on the Prairie: Season 8	4.086627418
The Twilight Zone: Vol. 30	4.0864090317
Little House on the Prairie: Journey in the Spring	4.08630952381
Sanjuro	4.08610968734
The Hunt for Red October	4.08535838268
UFC 49: Ultimate Fighting Championship: Unfinished Business	4.08459869848
Stargate Atlantis: Rising (Pilot Episode)	4.08368829867
Aparajito	4.08307692308
The Fugitive	4.08305775256
Apollo 13	4.08257572669
As Time Goes By: Series 4	4.08221892026
Jeeves and Wooster: Season 3	4.08180839612
The Best of Triumph the Insult Comic Dog	4.08178277802
La Strada: Special Edition	4.08112760921
South Park: Passion of the Jew	4.0809565814
Little House on the Prairie: Season 6	4.08026584867
Inspector Morse 21: Dead on Time	4.08025247971
VeggieTales: Dave and the Giant Pickle	4.07996768982
Friends: Season 1	4.07946110451
Star Trek: Voyager: Season 4	4.07940337793
Office Space	4.07931798051
Fawlty Towers: The Complete Set	4.07897701667
The Adventures of Sherlock Holmes	4.07854785479
Touching Evil: Series 2	4.07852564103
Dave Chappelle: Killin' Them Softly	4.07825457417
Midsomer Murders: Faithful Unto Death	4.0780141844
Dragon Ball Z: Frieza	4.07713754647
Sealab 2021: Season 1	4.07663350363
Castle in the Sky	4.07644946126
The L Word: Season 1	4.07637124496
Inspector Morse 32: The Wench Is Dead	4.07571288102
WWE: Mick Foley's Greatest Hits and Misses	4.07567567568
Family Guy Presents: Stewie Griffin: The Untold Story	4.07557892951
Buffy the Vampire Slayer: Season 1	4.0754857997
Nine Inch Nails: And All That Could Have Been	4.07537688442
Gone in 60 Seconds	4.07500866333
The Last of the Mohicans	4.07497988737
Willy Wonka & the Chocolate Factory	4.07421913804
VeggieTales: Minnesota Cuke	4.07415730337
That '70s Show: Season 2	4.07317073171
Sade: Sade Live	4.07307692308
Star Trek: Deep Space Nine: Season 4	4.07286922576
Poirot: Lord Edgware Dies	4.07255520505
Star Trek: Enterprise: Season 1	4.07240293809
Felicity: Season 4	4.07232832182
Inspector Morse 18: Who Killed Harry Field?	4.07222222222
Hum Tum	4.07177033493
Living Planet	4.07174887892
ABC Primetime: Mel Gibson's The Passion of the Christ	4.07173678533
Tom Dowd and the Language of Music	4.07134502924
City Lights	4.07133333333
Raging Bull: Collector's Edition: Bonus Material	4.07086614173
Coach Carter	4.07078530865
The Twilight Zone: Vol. 34	4.07063063063
Penn & Teller: Bullsh*t!: Season 2	4.07033512619
Sleeping Beauty: Special Edition	4.06936006858
Witch Hunter Robin	4.06882352941
SpongeBob SquarePants: Spongeguard on Duty	4.06877729258
The Blues Brothers: Theatrical Cut	4.06834532374
Black Adder IV	4.06826898491
Secondhand Lions	4.06814589666
A Night at the Opera	4.06792079208
Amadeus	4.06787762906
Da Ali G Show: Season 2	4.06776664702
Glory: Bonus Material	4.06737588652
The Twilight Zone: Vol. 39	4.0665954416
Tombstone	4.06635696468
Clerks: First Cut (Not Theatrical Version)	4.06619404831
Ferris Bueller's Day Off	4.06614307343
Teen Titans: Season 1	4.06612318841
Absolutely Fabulous: Series 4	4.06578718972
Inspector Morse 15: Masonic Mysteries	4.06565656566
Spiral	4.06563706564
Das Boot	4.06479351517
The Shining	4.06476265608
A Christmas Carol	4.06444444444
The Philadelphia Story	4.0640303675
Law & Order: Criminal Intent: The First Year	4.06300963677
That '70s Show: Season 1	4.06257521059
Dave Matthews Band: The Gorge	4.0625
Mystery Science Theater 3000: Mitchell	4.06245933637
Lewis and Clark: The Journey of the Corps of Discovery	4.06225680934
Quantum Leap: Season 2	4.06200810875
Vandread: Second Stage	4.0619047619
SpongeBob SquarePants: Season 1	4.06189292975
Dragon Ball Z: Cell Games	4.06167400881
National Lampoon's Animal House	4.06128270268
The Twilight Zone: Vol. 27	4.06103286385
Red Dwarf: Series 2	4.06004618938
South Park: Winter Wonderland	4.05975510204
Judgment at Nuremberg	4.05958132045
Friends: Season 3	4.05946037385
Joan of Arcadia: Season 1	4.05912040375
Alison Krauss & Union Station: Live	4.05860113422
Battle Royale	4.05853256389
Ikiru	4.05837926107
Bringing Up Baby	4.05831212892
Midsomer Murders: Death of a Hollow Man	4.05813953488
Midsomer Murders: Ring Out Your Dead	4.05810810811
The Twilight Zone: Vol. 20	4.05800653595
Smiley's People	4.05780691299
Quantum Leap: Season 3	4.0576281468
Girls Bravo	4.05747126437
